what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310918803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310920443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310924599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310925720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310934563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310934942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310937283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310939514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310941708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310955649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310956531
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1745310956681
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745310956792
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1745310957188
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1745310957188
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1745310957188
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1745310958203
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1745310958203
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1745310958203
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1745310958203
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1745310958203
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1745310958203
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1745310958203
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1745310958203
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1745310958203
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1745310958203
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1745310958203
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1745310958203
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1745310958203
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1745310958203
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1745310958203
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1745310958203
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1745310958203
